調理熟食,芋頭炊粉湯 1200g,NT$179,https://shop.pxmart.com.tw/SalePage/Index/1425385,https://img.cdn.px.91app.tw/webapi/imagesV3/Cropped/SalePage/1425385/0/637953134576730000?v=1
調理熟食,麻辣鴨血 800g,NT$99,https://shop.pxmart.com.tw/SalePage/Index/1403513,https://img.cdn.px.91app.tw/webapi/imagesV3/Cropped/SalePage/1403513/0/637952730587300000?v=1
調理熟食,美味堂帶骨豬腳切塊 420g,NT$105,https://shop.pxmart.com.tw/SalePage/Index/1403480,https://img.cdn.px.91app.tw/webapi/imagesV3/Cropped/SalePage/1403480/0/637952735541470000?v=1
調理熟食,海鮮翅煲（饗城） 800g,NT$109,https://shop.pxmart.com.tw/SalePage/Index/1403479,https://img.cdn.px.91app.tw/webapi/imagesV3/Cropped/SalePage/1403479/0/637952730763630000?v=1
調理熟食,美味堂黎麥毛豆 130g,NT$55,https://shop.pxmart.com.tw/SalePage/Index/1402245,https://img.cdn.px.91app.tw/webapi/imagesV3/Cropped/SalePage/1402245/0/637952730780600000?v=1
調理熟食,捏捏蛋沙拉 125g,NT$55,https://shop.pxmart.com.tw/SalePage/Index/1402242,https://img.cdn.px.91app.tw/webapi/imagesV3/Cropped/SalePage/1402242/0/637952720447600000?v=1
調理熟食,阿薩姆茶葉蛋＿６入（福記） 6入/350g,NT$65,https://shop.pxmart.com.tw/SalePage/Index/1402241,https://img.cdn.px.91app.tw/webapi/imagesV3/Cropped/SalePage/1402241/0/637952730774500000?v=1
調理熟食,美味堂秘製雞胗 150g,NT$48,https://shop.pxmart.com.tw/SalePage/Index/1402227,https://img.cdn.px.91app.tw/webapi/imagesV3/Cropped/SalePage/1402227/0/637952720456330000?v=1
調理熟食,美味堂滷味拼盤 270g,NT$75,https://shop.pxmart.com.tw/SalePage/Index/1402226,https://img.cdn.px.91app.tw/webapi/imagesV3/Cropped/SalePage/1402226/0/637952720245400000?v=1
調理熟食,美味堂豬耳頭皮絲 130g,NT$55,https://shop.pxmart.com.tw/SalePage/Index/1402225,https://img.cdn.px.91app.tw/webapi/imagesV3/Cropped/SalePage/1402225/0/637952720425830000?v=1
調理熟食,美味堂金錢牛肚絲 100g,NT$69,https://shop.pxmart.com.tw/SalePage/Index/1402224,https://img.cdn.px.91app.tw/webapi/imagesV3/Cropped/SalePage/1402224/0/637952720440300000?v=1
調理熟食,黑胡椒毛豆莢 200g,NT$39,https://shop.pxmart.com.tw/SalePage/Index/1402223,https://img.cdn.px.91app.tw/webapi/imagesV3/Cropped/SalePage/1402223/0/637952730757730000?v=1
調理熟食,油雞胸（產銷履歷） 2入/460g,NT$139,https://shop.pxmart.com.tw/SalePage/Index/1402222,https://img.cdn.px.91app.tw/webapi/imagesV3/Cropped/SalePage/1402222/0/637952720454800000?v=1
調理熟食,雅口天香麻辣豆腐 400g,NT$69,https://shop.pxmart.com.tw/SalePage/Index/1401629,https://img.cdn.px.91app.tw/webapi/imagesV3/Cropped/SalePage/1401629/0/637952735546700000?v=1
調理熟食,老重慶麻辣雙寶 800g,NT$119,https://shop.pxmart.com.tw/SalePage/Index/1401628,https://img.cdn.px.91app.tw/webapi/imagesV3/Cropped/SalePage/1401628/0/637952730757770000?v=1
調理熟食,日式咖哩沙拉胸 115g,NT$59,https://shop.pxmart.com.tw/SalePage/Index/1401625,https://img.cdn.px.91app.tw/webapi/imagesV3/Cropped/SalePage/1401625/0/637952720247230000?v=1
調理熟食,蒜蒜雞湯 1000g,NT$189,https://shop.pxmart.com.tw/SalePage/Index/1401624,https://img.cdn.px.91app.tw/webapi/imagesV3/Cropped/SalePage/1401624/0/637952730760270000?v=1
調理熟食,饗城鹿茸烏骨雞 2200g,NT$299,https://shop.pxmart.com.tw/SalePage/Index/1401623,https://img.cdn.px.91app.tw/webapi/imagesV3/Cropped/SalePage/1401623/0/637952730761530000?v=1
調理熟食,四神湯 1000g,NT$119,https://shop.pxmart.com.tw/SalePage/Index/1401622,https://img.cdn.px.91app.tw/webapi/imagesV3/Cropped/SalePage/1401622/0/637952730769200000?v=1
